NAME,MONTH,ELEVATION,LATITUDE,LONGITUDE,PRECIPITATION,TEMPERATURE
"WEST POINT, CA US",201007,845.8,38.3775,-120.5452,0.25,NA
"WEST POINT, CA US",201008,845.8,38.3775,-120.5452,1.27,NA
"WEST POINT, CA US",201009,845.8,38.3775,-120.5452,15.75,NA
"WEST POINT, CA US",201010,845.8,38.3775,-120.5452,58.67,NA
"WEST POINT, CA US",201011,845.8,38.3775,-120.5452,112.01,NA
"WEST POINT, CA US",201012,845.8,38.3775,-120.5452,176.28,NA
"SO ENTRANCE YOSEMITE N.P., CA US",201001,1538.3,37.5122,-119.6331,196.6,2.1
"SO ENTRANCE YOSEMITE N.P., CA US",201002,1538.3,37.5122,-119.6331,198.37,2.5
"SO ENTRANCE YOSEMITE N.P., CA US",201003,1538.3,37.5122,-119.6331,149.86,3.9
"SO ENTRANCE YOSEMITE N.P., CA US",201004,1538.3,37.5122,-119.6331,79.25,6.1
"SO ENTRANCE YOSEMITE N.P., CA US",201005,1538.3,37.5122,-119.6331,45.21,10.4
"SO ENTRANCE YOSEMITE N.P., CA US",201006,1538.3,37.5122,-119.6331,13.72,14.7
"SO ENTRANCE YOSEMITE N.P., CA US",201007,1538.3,37.5122,-119.6331,1.52,18.3
"SO ENTRANCE YOSEMITE N.P., CA US",201008,1538.3,37.5122,-119.6331,3.3,17.9
"SO ENTRANCE YOSEMITE N.P., CA US",201009,1538.3,37.5122,-119.6331,17.78,15.1
"SO ENTRANCE YOSEMITE N.P., CA US",201010,1538.3,37.5122,-119.6331,64.77,10.2
"SO ENTRANCE YOSEMITE N.P., CA US",201011,1538.3,37.5122,-119.6331,115.82,4.9
"SO ENTRANCE YOSEMITE N.P., CA US",201012,1538.3,37.5122,-119.6331,161.54,1.8
"HARRY ENGLEBRIGHT DM, CA US",201001,243.8,39.2372,-121.2666,150.11,NA
"HARRY ENGLEBRIGHT DM, CA US",201002,243.8,39.2372,-121.2666,150.11,NA
"HARRY ENGLEBRIGHT DM, CA US",201003,243.8,39.2372,-121.2666,141.22,NA
"HARRY ENGLEBRIGHT DM, CA US",201004,243.8,39.2372,-121.2666,68.83,NA
"HARRY ENGLEBRIGHT DM, CA US",201005,243.8,39.2372,-121.2666,36.32,NA
"HARRY ENGLEBRIGHT DM, CA US",201006,243.8,39.2372,-121.2666,10.92,NA
"HARRY ENGLEBRIGHT DM, CA US",201007,243.8,39.2372,-121.2666,-7777,NA
"HARRY ENGLEBRIGHT DM, CA US",201008,243.8,39.2372,-121.2666,3.05,NA
"HARRY ENGLEBRIGHT DM, CA US",201009,243.8,39.2372,-121.2666,13.97,NA
"HARRY ENGLEBRIGHT DM, CA US",201010,243.8,39.2372,-121.2666,47.24,NA
"HARRY ENGLEBRIGHT DM, CA US",201011,243.8,39.2372,-121.2666,116.33,NA
"HARRY ENGLEBRIGHT DM, CA US",201012,243.8,39.2372,-121.2666,163.58,NA
"HETCH HETCHY, CA US",201001,1179.6,37.9613,-119.783,160.02,3.7
"HETCH HETCHY, CA US",201002,1179.6,37.9613,-119.783,149.1,4.9
"HETCH HETCHY, CA US",201003,1179.6,37.9613,-119.783,141.22,7.2
"HETCH HETCHY, CA US",201004,1179.6,37.9613,-119.783,84.33,9.7
"HETCH HETCHY, CA US",201005,1179.6,37.9613,-119.783,54.36,13.7
"HETCH HETCHY, CA US",201006,1179.6,37.9613,-119.783,17.78,17.8
"HETCH HETCHY, CA US",201007,1179.6,37.9613,-119.783,7.11,21.5
"HETCH HETCHY, CA US",201008,1179.6,37.9613,-119.783,3.56,21.2
"HETCH HETCHY, CA US",201009,1179.6,37.9613,-119.783,20.32,18.4
"HETCH HETCHY, CA US",201010,1179.6,37.9613,-119.783,61.21,13.4
"HETCH HETCHY, CA US",201011,1179.6,37.9613,-119.783,111.51,7.3
"HETCH HETCHY, CA US",201012,1179.6,37.9613,-119.783,147.07,3.3
"SUTTER HILL CDF, CA US",201001,483.4,38.3772,-120.8008,152.91,7.9
"SUTTER HILL CDF, CA US",201002,483.4,38.3772,-120.8008,140.21,9.3
"SUTTER HILL CDF, CA US",201003,483.4,38.3772,-120.8008,127.76,11.3
"SUTTER HILL CDF, CA US",201004,483.4,38.3772,-120.8008,67.82,13.2
"SUTTER HILL CDF, CA US",201005,483.4,38.3772,-120.8008,37.85,17.3
"SUTTER HILL CDF, CA US",201006,483.4,38.3772,-120.8008,8.89,21.8
"SUTTER HILL CDF, CA US",201007,483.4,38.3772,-120.8008,0.51,24.8
"SUTTER HILL CDF, CA US",201008,483.4,38.3772,-120.8008,1.52,24.6
"SUTTER HILL CDF, CA US",201009,483.4,38.3772,-120.8008,14.22,22.4
"SUTTER HILL CDF, CA US",201010,483.4,38.3772,-120.8008,49.78,17.4
"SUTTER HILL CDF, CA US",201011,483.4,38.3772,-120.8008,100.58,11.5
"SUTTER HILL CDF, CA US",201012,483.4,38.3772,-120.8008,139.45,7.4
"FRIANT GOVERNMENT CAMP, CA US",201001,125,36.9969,-119.7072,75.18,8.4
"FRIANT GOVERNMENT CAMP, CA US",201002,125,36.9969,-119.7072,66.04,10.8
"FRIANT GOVERNMENT CAMP, CA US",201003,125,36.9969,-119.7072,66.8,12.8
"FRIANT GOVERNMENT CAMP, CA US",201004,125,36.9969,-119.7072,30.23,15.1
"FRIANT GOVERNMENT CAMP, CA US",201005,125,36.9969,-119.7072,12.45,19.7
"FRIANT GOVERNMENT CAMP, CA US",201006,125,36.9969,-119.7072,5.33,23.7
"FRIANT GOVERNMENT CAMP, CA US",201007,125,36.9969,-119.7072,0.25,27.1
"FRIANT GOVERNMENT CAMP, CA US",201008,125,36.9969,-119.7072,0.25,26.4
"FRIANT GOVERNMENT CAMP, CA US",201009,125,36.9969,-119.7072,4.57,23.8
"FRIANT GOVERNMENT CAMP, CA US",201010,125,36.9969,-119.7072,21.34,18.8
"FRIANT GOVERNMENT CAMP, CA US",201011,125,36.9969,-119.7072,37.59,12.5
"FRIANT GOVERNMENT CAMP, CA US",201012,125,36.9969,-119.7072,59.18,8.3
"GEORGETOWN R S, CA US",201001,914.7,38.933,-120.8008,216.66,6.9
"GEORGETOWN R S, CA US",201002,914.7,38.933,-120.8008,227.08,7.2
"GEORGETOWN R S, CA US",201003,914.7,38.933,-120.8008,212.6,8.9
"GEORGETOWN R S, CA US",201004,914.7,38.933,-120.8008,113.03,11.8
"GEORGETOWN R S, CA US",201005,914.7,38.933,-120.8008,58.17,15.8
"GEORGETOWN R S, CA US",201006,914.7,38.933,-120.8008,17.27,20.4
"GEORGETOWN R S, CA US",201007,914.7,38.933,-120.8008,0.51,24.4
"GEORGETOWN R S, CA US",201008,914.7,38.933,-120.8008,3.05,24.4
"GEORGETOWN R S, CA US",201009,914.7,38.933,-120.8008,20.57,21.5
"GEORGETOWN R S, CA US",201010,914.7,38.933,-120.8008,72.39,16.1
"GEORGETOWN R S, CA US",201011,914.7,38.933,-120.8008,162.31,9.8
"GEORGETOWN R S, CA US",201012,914.7,38.933,-120.8008,205.23,6.1
"PINE FLAT DAM, CA US",201001,187.5,36.821,-119.3374,102.11,NA
"PINE FLAT DAM, CA US",201002,187.5,36.821,-119.3374,95.25,NA
"PINE FLAT DAM, CA US",201003,187.5,36.821,-119.3374,89.41,NA
"PINE FLAT DAM, CA US",201004,187.5,36.821,-119.3374,41.4,NA
"PINE FLAT DAM, CA US",201005,187.5,36.821,-119.3374,18.8,NA
"PINE FLAT DAM, CA US",201006,187.5,36.821,-119.3374,6.6,NA
"PINE FLAT DAM, CA US",201007,187.5,36.821,-119.3374,0.76,NA
"PINE FLAT DAM, CA US",201008,187.5,36.821,-119.3374,0.25,NA
"PINE FLAT DAM, CA US",201009,187.5,36.821,-119.3374,7.11,NA
"PINE FLAT DAM, CA US",201010,187.5,36.821,-119.3374,29.97,NA
"PINE FLAT DAM, CA US",201011,187.5,36.821,-119.3374,50.8,NA
"PINE FLAT DAM, CA US",201012,187.5,36.821,-119.3374,84.84,NA
"INDEPENDENCE, CA US",201001,1204,36.798,-118.2036,29.46,5.6
"INDEPENDENCE, CA US",201002,1204,36.798,-118.2036,25.65,7.6
"INDEPENDENCE, CA US",201003,1204,36.798,-118.2036,16.26,11.2
"INDEPENDENCE, CA US",201004,1204,36.798,-118.2036,4.83,14.7
"INDEPENDENCE, CA US",201005,1204,36.798,-118.2036,2.54,19.9
"INDEPENDENCE, CA US",201006,1204,36.798,-118.2036,4.06,24.8
"INDEPENDENCE, CA US",201007,1204,36.798,-118.2036,3.05,28.1
"INDEPENDENCE, CA US",201008,1204,36.798,-118.2036,3.05,26.7
"INDEPENDENCE, CA US",201009,1204,36.798,-118.2036,3.56,22.9
"INDEPENDENCE, CA US",201010,1204,36.798,-118.2036,5.33,16.4
"INDEPENDENCE, CA US",201011,1204,36.798,-118.2036,16.76,9.8
"INDEPENDENCE, CA US",201012,1204,36.798,-118.2036,24.64,5
"FIDDLETOWN DEXTER RANCH, CA US",201001,658.4,38.5236,-120.7061,165.61,NA
"FIDDLETOWN DEXTER RANCH, CA US",201002,658.4,38.5236,-120.7061,155.96,NA
"FIDDLETOWN DEXTER RANCH, CA US",201003,658.4,38.5236,-120.7061,152.65,NA
"FIDDLETOWN DEXTER RANCH, CA US",201004,658.4,38.5236,-120.7061,77.47,NA
"FIDDLETOWN DEXTER RANCH, CA US",201005,658.4,38.5236,-120.7061,47.75,NA
"FIDDLETOWN DEXTER RANCH, CA US",201006,658.4,38.5236,-120.7061,12.19,NA
"FIDDLETOWN DEXTER RANCH, CA US",201007,658.4,38.5236,-120.7061,0.25,NA
"FIDDLETOWN DEXTER RANCH, CA US",201008,658.4,38.5236,-120.7061,2.03,NA
"FIDDLETOWN DEXTER RANCH, CA US",201009,658.4,38.5236,-120.7061,14.73,NA
"FIDDLETOWN DEXTER RANCH, CA US",201010,658.4,38.5236,-120.7061,54.36,NA
"FIDDLETOWN DEXTER RANCH, CA US",201011,658.4,38.5236,-120.7061,110.24,NA
"FIDDLETOWN DEXTER RANCH, CA US",201012,658.4,38.5236,-120.7061,159.51,NA
"STRAWBERRY VALLEY, CA US",201001,1160.7,39.563,-121.1077,348.74,4.2
"STRAWBERRY VALLEY, CA US",201002,1160.7,39.563,-121.1077,346.71,4.6
"STRAWBERRY VALLEY, CA US",201003,1160.7,39.563,-121.1077,301.24,6.1
"STRAWBERRY VALLEY, CA US",201004,1160.7,39.563,-121.1077,160.27,8.3
"STRAWBERRY VALLEY, CA US",201005,1160.7,39.563,-121.1077,99.31,12.3
"STRAWBERRY VALLEY, CA US",201006,1160.7,39.563,-121.1077,28.45,16.4
"STRAWBERRY VALLEY, CA US",201007,1160.7,39.563,-121.1077,1.52,19.8
"STRAWBERRY VALLEY, CA US",201008,1160.7,39.563,-121.1077,5.33,19.5
"STRAWBERRY VALLEY, CA US",201009,1160.7,39.563,-121.1077,30.73,17.2
"STRAWBERRY VALLEY, CA US",201010,1160.7,39.563,-121.1077,113.79,12.6
"STRAWBERRY VALLEY, CA US",201011,1160.7,39.563,-121.1077,254.76,7
"STRAWBERRY VALLEY, CA US",201012,1160.7,39.563,-121.1077,412.75,4.1
"YOSEMITE VILLAGE 12 W, CA US",201001,2017.8,37.7592,-119.8208,176.53,3
"YOSEMITE VILLAGE 12 W, CA US",201002,2017.8,37.7592,-119.8208,198.12,2.5
"YOSEMITE VILLAGE 12 W, CA US",201003,2017.8,37.7592,-119.8208,147.57,3.8
"YOSEMITE VILLAGE 12 W, CA US",201004,2017.8,37.7592,-119.8208,86.87,6
"YOSEMITE VILLAGE 12 W, CA US",201005,2017.8,37.7592,-119.8208,57.91,10.9
"YOSEMITE VILLAGE 12 W, CA US",201006,2017.8,37.7592,-119.8208,15.49,15.5
"YOSEMITE VILLAGE 12 W, CA US",201007,2017.8,37.7592,-119.8208,4.57,19.9
"YOSEMITE VILLAGE 12 W, CA US",201008,2017.8,37.7592,-119.8208,3.3,19.4
"YOSEMITE VILLAGE 12 W, CA US",201009,2017.8,37.7592,-119.8208,14.73,16.9
"YOSEMITE VILLAGE 12 W, CA US",201010,2017.8,37.7592,-119.8208,70.1,10.8
"YOSEMITE VILLAGE 12 W, CA US",201011,2017.8,37.7592,-119.8208,114.81,6.7
"YOSEMITE VILLAGE 12 W, CA US",201012,2017.8,37.7592,-119.8208,170.18,2.3
"KELSEY 1 N, CA US",201001,609.6,38.8088,-120.8208,164.59,NA
"KELSEY 1 N, CA US",201002,609.6,38.8088,-120.8208,162.05,NA
"KELSEY 1 N, CA US",201003,609.6,38.8088,-120.8208,148.59,NA
"KELSEY 1 N, CA US",201004,609.6,38.8088,-120.8208,82.55,NA
"KELSEY 1 N, CA US",201005,609.6,38.8088,-120.8208,53.09,NA
"KELSEY 1 N, CA US",201006,609.6,38.8088,-120.8208,14.48,NA
"KELSEY 1 N, CA US",201007,609.6,38.8088,-120.8208,0.25,NA
"KELSEY 1 N, CA US",201008,609.6,38.8088,-120.8208,2.29,NA
"KELSEY 1 N, CA US",201009,609.6,38.8088,-120.8208,14.99,NA
"KELSEY 1 N, CA US",201010,609.6,38.8088,-120.8208,56.64,NA
"KELSEY 1 N, CA US",201011,609.6,38.8088,-120.8208,128.02,NA
"KELSEY 1 N, CA US",201012,609.6,38.8088,-120.8208,161.54,NA
"PARADISE, CA US",201001,533.4,39.7538,-121.6241,262.89,8.1
"PARADISE, CA US",201002,533.4,39.7538,-121.6241,255.52,9.3
"PARADISE, CA US",201003,533.4,39.7538,-121.6241,209.3,11.3
"PARADISE, CA US",201004,533.4,39.7538,-121.6241,107.19,13.8
"PARADISE, CA US",201005,533.4,39.7538,-121.6241,58.42,18.1
"PARADISE, CA US",201006,533.4,39.7538,-121.6241,19.05,22.4
"PARADISE, CA US",201007,533.4,39.7538,-121.6241,1.02,25.9
"PARADISE, CA US",201008,533.4,39.7538,-121.6241,4.06,25.3
"PARADISE, CA US",201009,533.4,39.7538,-121.6241,22.35,22.8
"PARADISE, CA US",201010,533.4,39.7538,-121.6241,76.2,17.7
"PARADISE, CA US",201011,533.4,39.7538,-121.6241,176.78,11.3
"PARADISE, CA US",201012,533.4,39.7538,-121.6241,283.72,7.9
"TAHOE CITY, CA US",201001,1898.9,39.1678,-120.1428,149.61,-1.4
"TAHOE CITY, CA US",201002,1898.9,39.1678,-120.1428,144.53,-0.8
"TAHOE CITY, CA US",201003,1898.9,39.1678,-120.1428,119.89,1.2
"TAHOE CITY, CA US",201004,1898.9,39.1678,-120.1428,53.09,3.8
"TAHOE CITY, CA US",201005,1898.9,39.1678,-120.1428,35.31,8.1
"TAHOE CITY, CA US",201006,1898.9,39.1678,-120.1428,18.03,12.2
"TAHOE CITY, CA US",201007,1898.9,39.1678,-120.1428,5.08,16.2
"TAHOE CITY, CA US",201008,1898.9,39.1678,-120.1428,8.64,16
"TAHOE CITY, CA US",201009,1898.9,39.1678,-120.1428,19.81,12.5
"TAHOE CITY, CA US",201010,1898.9,39.1678,-120.1428,52.58,7.6
"TAHOE CITY, CA US",201011,1898.9,39.1678,-120.1428,112.01,2.3
"TAHOE CITY, CA US",201012,1898.9,39.1678,-120.1428,151.64,-1.2
"INYOKERN, CA US",201001,740.7,35.6513,-117.8213,23.62,7.6
"INYOKERN, CA US",201002,740.7,35.6513,-117.8213,30.23,9.8
"INYOKERN, CA US",201003,740.7,35.6513,-117.8213,14.48,12.9
"INYOKERN, CA US",201004,740.7,35.6513,-117.8213,3.05,16.4
"INYOKERN, CA US",201005,740.7,35.6513,-117.8213,1.78,21.4
"INYOKERN, CA US",201006,740.7,35.6513,-117.8213,1.02,25.9
"INYOKERN, CA US",201007,740.7,35.6513,-117.8213,4.06,29.2
"INYOKERN, CA US",201008,740.7,35.6513,-117.8213,6.6,28.4
"INYOKERN, CA US",201009,740.7,35.6513,-117.8213,4.32,24.6
"INYOKERN, CA US",201010,740.7,35.6513,-117.8213,2.54,18.6
"INYOKERN, CA US",201011,740.7,35.6513,-117.8213,8.89,11.8
"INYOKERN, CA US",201012,740.7,35.6513,-117.8213,24.89,7.1
"SOUTH LAKE, CA US",201001,2920,37.1683,-118.5705,76.2,NA
"SOUTH LAKE, CA US",201002,2920,37.1683,-118.5705,83.57,NA
"SOUTH LAKE, CA US",201003,2920,37.1683,-118.5705,59.69,NA
"SOUTH LAKE, CA US",201004,2920,37.1683,-118.5705,33.02,NA
"SOUTH LAKE, CA US",201005,2920,37.1683,-118.5705,19.05,NA
"SOUTH LAKE, CA US",201006,2920,37.1683,-118.5705,12.95,NA
"SOUTH LAKE, CA US",201007,2920,37.1683,-118.5705,14.73,NA
"SOUTH LAKE, CA US",201008,2920,37.1683,-118.5705,15.75,NA
"SOUTH LAKE, CA US",201009,2920,37.1683,-118.5705,22.61,NA
"SOUTH LAKE, CA US",201010,2920,37.1683,-118.5705,25.15,NA
"SOUTH LAKE, CA US",201011,2920,37.1683,-118.5705,49.28,NA
"SOUTH LAKE, CA US",201012,2920,37.1683,-118.5705,64.77,NA
"YOSEMITE PARK HEADQUARTERS, CA US",201001,1224.7,37.75,-119.5897,166.12,3.4
"YOSEMITE PARK HEADQUARTERS, CA US",201002,1224.7,37.75,-119.5897,169.16,5
"YOSEMITE PARK HEADQUARTERS, CA US",201003,1224.7,37.75,-119.5897,130.81,7.6
"YOSEMITE PARK HEADQUARTERS, CA US",201004,1224.7,37.75,-119.5897,70.87,10.4
"YOSEMITE PARK HEADQUARTERS, CA US",201005,1224.7,37.75,-119.5897,42.16,14.4
"YOSEMITE PARK HEADQUARTERS, CA US",201006,1224.7,37.75,-119.5897,16.51,18.9
"YOSEMITE PARK HEADQUARTERS, CA US",201007,1224.7,37.75,-119.5897,9.65,22.8
"YOSEMITE PARK HEADQUARTERS, CA US",201008,1224.7,37.75,-119.5897,2.79,22.6
"YOSEMITE PARK HEADQUARTERS, CA US",201009,1224.7,37.75,-119.5897,16.51,19.3
"YOSEMITE PARK HEADQUARTERS, CA US",201010,1224.7,37.75,-119.5897,53.59,13.6
"YOSEMITE PARK HEADQUARTERS, CA US",201011,1224.7,37.75,-119.5897,116.33,6.8
"YOSEMITE PARK HEADQUARTERS, CA US",201012,1224.7,37.75,-119.5897,138.43,3
"BISHOP CRK INTAKE 2, CA US",201001,2485.3,37.248,-118.5813,49.02,NA
"BISHOP CRK INTAKE 2, CA US",201002,2485.3,37.248,-118.5813,49.02,NA
"BISHOP CRK INTAKE 2, CA US",201003,2485.3,37.248,-118.5813,41.4,NA
"BISHOP CRK INTAKE 2, CA US",201004,2485.3,37.248,-118.5813,20.83,NA
"BISHOP CRK INTAKE 2, CA US",201005,2485.3,37.248,-118.5813,13.97,NA
"BISHOP CRK INTAKE 2, CA US",201006,2485.3,37.248,-118.5813,8.64,NA
"BISHOP CRK INTAKE 2, CA US",201007,2485.3,37.248,-118.5813,10.41,NA
"BISHOP CRK INTAKE 2, CA US",201008,2485.3,37.248,-118.5813,12.19,NA
"BISHOP CRK INTAKE 2, CA US",201009,2485.3,37.248,-118.5813,14.22,NA
"BISHOP CRK INTAKE 2, CA US",201010,2485.3,37.248,-118.5813,17.27,NA
"BISHOP CRK INTAKE 2, CA US",201011,2485.3,37.248,-118.5813,38.35,NA
"BISHOP CRK INTAKE 2, CA US",201012,2485.3,37.248,-118.5813,43.43,NA
"BOCA, CA US",201001,1699.3,39.3886,-120.0936,86.36,-2.8
"BOCA, CA US",201002,1699.3,39.3886,-120.0936,86.11,-1.4
"BOCA, CA US",201003,1699.3,39.3886,-120.0936,70.36,1.8
"BOCA, CA US",201004,1699.3,39.3886,-120.0936,34.54,4.7
"BOCA, CA US",201005,1699.3,39.3886,-120.0936,24.89,8.8
"BOCA, CA US",201006,1699.3,39.3886,-120.0936,13.46,12.6
"BOCA, CA US",201007,1699.3,39.3886,-120.0936,11.68,16.1
"BOCA, CA US",201008,1699.3,39.3886,-120.0936,9.65,15.4
"BOCA, CA US",201009,1699.3,39.3886,-120.0936,22.61,11.9
"BOCA, CA US",201010,1699.3,39.3886,-120.0936,37.59,7.3
"BOCA, CA US",201011,1699.3,39.3886,-120.0936,72.64,1.8
"BOCA, CA US",201012,1699.3,39.3886,-120.0936,99.82,-2.5
"HUNTINGTON LAKE, CA US",201001,2139.7,37.2275,-119.22056,202.44,1.5
"HUNTINGTON LAKE, CA US",201002,2139.7,37.2275,-119.22056,204.22,1.3
"HUNTINGTON LAKE, CA US",201003,2139.7,37.2275,-119.22056,166.12,2.4
"HUNTINGTON LAKE, CA US",201004,2139.7,37.2275,-119.22056,96.27,4.3
"HUNTINGTON LAKE, CA US",201005,2139.7,37.2275,-119.22056,54.61,7.9
"HUNTINGTON LAKE, CA US",201006,2139.7,37.2275,-119.22056,16.76,11.9
"HUNTINGTON LAKE, CA US",201007,2139.7,37.2275,-119.22056,11.94,15.9
"HUNTINGTON LAKE, CA US",201008,2139.7,37.2275,-119.22056,4.83,15.7
"HUNTINGTON LAKE, CA US",201009,2139.7,37.2275,-119.22056,21.34,12.8
"HUNTINGTON LAKE, CA US",201010,2139.7,37.2275,-119.22056,65.79,8.4
"HUNTINGTON LAKE, CA US",201011,2139.7,37.2275,-119.22056,112.52,4.1
"HUNTINGTON LAKE, CA US",201012,2139.7,37.2275,-119.22056,182.12,1.7
"LODGEPOLE, CA US",201001,2052.8,36.6044,-118.7325,212.34,-2.6
"LODGEPOLE, CA US",201002,2052.8,36.6044,-118.7325,214.38,-1.4
"LODGEPOLE, CA US",201003,2052.8,36.6044,-118.7325,174.5,0.8
"LODGEPOLE, CA US",201004,2052.8,36.6044,-118.7325,83.06,3.2
"LODGEPOLE, CA US",201005,2052.8,36.6044,-118.7325,35.81,7.6
"LODGEPOLE, CA US",201006,2052.8,36.6044,-118.7325,16.26,12
"LODGEPOLE, CA US",201007,2052.8,36.6044,-118.7325,16.26,15.7
"LODGEPOLE, CA US",201008,2052.8,36.6044,-118.7325,7.11,15.4
"LODGEPOLE, CA US",201009,2052.8,36.6044,-118.7325,24.64,12
"LODGEPOLE, CA US",201010,2052.8,36.6044,-118.7325,56.9,6.9
"LODGEPOLE, CA US",201011,2052.8,36.6044,-118.7325,119.89,1.4
"LODGEPOLE, CA US",201012,2052.8,36.6044,-118.7325,194.06,-2.8
"PACIFIC HOUSE, CA US",201001,1051.6,38.7583,-120.503,240.54,NA
"PACIFIC HOUSE, CA US",201002,1051.6,38.7583,-120.503,220.22,NA
"PACIFIC HOUSE, CA US",201003,1051.6,38.7583,-120.503,205.23,NA
"PACIFIC HOUSE, CA US",201004,1051.6,38.7583,-120.503,114.81,NA
"PACIFIC HOUSE, CA US",201005,1051.6,38.7583,-120.503,72.64,NA
"PACIFIC HOUSE, CA US",201006,1051.6,38.7583,-120.503,19.81,NA
"PACIFIC HOUSE, CA US",201007,1051.6,38.7583,-120.503,0.76,NA
"PACIFIC HOUSE, CA US",201008,1051.6,38.7583,-120.503,2.03,NA
"PACIFIC HOUSE, CA US",201009,1051.6,38.7583,-120.503,24.38,NA
"PACIFIC HOUSE, CA US",201010,1051.6,38.7583,-120.503,77.22,NA
"PACIFIC HOUSE, CA US",201011,1051.6,38.7583,-120.503,168.4,NA
"PACIFIC HOUSE, CA US",201012,1051.6,38.7583,-120.503,235.97,NA
"MAMMOTH LAKES RANGER STATION, CA US",201001,2378.7,37.6478,-118.9617,NA,-2.5
"MAMMOTH LAKES RANGER STATION, CA US",201002,2378.7,37.6478,-118.9617,NA,-2.3
"MAMMOTH LAKES RANGER STATION, CA US",201003,2378.7,37.6478,-118.9617,NA,0.2
"MAMMOTH LAKES RANGER STATION, CA US",201004,2378.7,37.6478,-118.9617,NA,3.3
"MAMMOTH LAKES RANGER STATION, CA US",201005,2378.7,37.6478,-118.9617,NA,8.2
"MAMMOTH LAKES RANGER STATION, CA US",201006,2378.7,37.6478,-118.9617,NA,12.6
"MAMMOTH LAKES RANGER STATION, CA US",201007,2378.7,37.6478,-118.9617,NA,16.4
"MAMMOTH LAKES RANGER STATION, CA US",201008,2378.7,37.6478,-118.9617,NA,16
"MAMMOTH LAKES RANGER STATION, CA US",201009,2378.7,37.6478,-118.9617,NA,11.9
"MAMMOTH LAKES RANGER STATION, CA US",201010,2378.7,37.6478,-118.9617,NA,6.7
"MAMMOTH LAKES RANGER STATION, CA US",201011,2378.7,37.6478,-118.9617,NA,1.3
"MAMMOTH LAKES RANGER STATION, CA US",201012,2378.7,37.6478,-118.9617,NA,-1.8
"COLFAX, CA US",201001,725.4,39.0911,-120.948,197.1,6.3
"COLFAX, CA US",201002,725.4,39.0911,-120.948,207.26,7.3
"COLFAX, CA US",201003,725.4,39.0911,-120.948,179.32,8.9
"COLFAX, CA US",201004,725.4,39.0911,-120.948,86.61,11.2
"COLFAX, CA US",201005,725.4,39.0911,-120.948,50.55,15.5
"COLFAX, CA US",201006,725.4,39.0911,-120.948,15.49,19.8
"COLFAX, CA US",201007,725.4,39.0911,-120.948,0.51,23.7
"COLFAX, CA US",201008,725.4,39.0911,-120.948,3.3,22.9
"COLFAX, CA US",201009,725.4,39.0911,-120.948,20.07,20.2
"COLFAX, CA US",201010,725.4,39.0911,-120.948,64.77,15
"COLFAX, CA US",201011,725.4,39.0911,-120.948,154.18,9
"COLFAX, CA US",201012,725.4,39.0911,-120.948,215.65,5.9
"COLGATE POWERHOUSE, CA US",201001,181.4,39.3308,-121.1922,179.58,NA
"COLGATE POWERHOUSE, CA US",201002,181.4,39.3308,-121.1922,168.91,NA
"COLGATE POWERHOUSE, CA US",201003,181.4,39.3308,-121.1922,161.04,NA
"COLGATE POWERHOUSE, CA US",201004,181.4,39.3308,-121.1922,78.74,NA
"COLGATE POWERHOUSE, CA US",201005,181.4,39.3308,-121.1922,51.05,NA
"COLGATE POWERHOUSE, CA US",201006,181.4,39.3308,-121.1922,15.24,NA
"COLGATE POWERHOUSE, CA US",201007,181.4,39.3308,-121.1922,0.25,NA
"COLGATE POWERHOUSE, CA US",201008,181.4,39.3308,-121.1922,4.06,NA
"COLGATE POWERHOUSE, CA US",201009,181.4,39.3308,-121.1922,18.03,NA
"COLGATE POWERHOUSE, CA US",201010,181.4,39.3308,-121.1922,60.45,NA
"COLGATE POWERHOUSE, CA US",201011,181.4,39.3308,-121.1922,135.64,NA
"COLGATE POWERHOUSE, CA US",201012,181.4,39.3308,-121.1922,203.45,NA
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201001,2551.2,38.2119,-119.0142,42.16,-5.2
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201002,2551.2,38.2119,-119.0142,39.62,-4.4
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201003,2551.2,38.2119,-119.0142,37.85,-2.1
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201004,2551.2,38.2119,-119.0142,23.62,1.3
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201005,2551.2,38.2119,-119.0142,17.78,5.8
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201006,2551.2,38.2119,-119.0142,19.3,10
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201007,2551.2,38.2119,-119.0142,18.29,13.3
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201008,2551.2,38.2119,-119.0142,11.43,12.4
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201009,2551.2,38.2119,-119.0142,11.68,9
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201010,2551.2,38.2119,-119.0142,13.46,4.1
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201011,2551.2,38.2119,-119.0142,27.69,-1.1
"BODIE CALIFORNIA STATE HISTORIC PARK, CA US",201012,2551.2,38.2119,-119.0142,36.58,-4.9
